index,rank,rank-no,player_id,core_shots,core_goals,core_saves,core_assists,core_shooting_percentage,boost_bpm,boost_amount_used_while_supersonic,boost_count_collected_small,boost_count_collected_big,boost_percent_zero_boost,boost_percent_boost_0_25,boost_percent_full_boost,boost_count_stolen_big,movement_avg_speed_percentage,movement_percent_supersonic_speed,movement_percent_ground,movement_percent_low_air,movement_percent_high_air,positioning_percent_most_back,positioning_percent_most_forward,positioning_percent_closest_to_ball,positioning_percent_farthest_from_ball,positioning_percent_behind_ball,positioning_percent_infront_ball,positioning_percent_defensive_third,positioning_percent_neutral_third,positioning_percent_offensive_third,demo_inflicted,demo_taken,playstyle
1,gold-1,7,75d7ea5871854283881d085a0966f5b4,0.235,13.888,0.176,18.518,28.333,396.2,40.016,15.21,3.18,18.052,42.185,6.427,0.37,64.008,9.637,63.093,34.712,2.193,47.202,53.076,47.133,53.173,69.776,30.223,45.234,34.434,20.331,0.16,0.156,enforcer
2,gold-1,7,7.66E+16,0.681,61.0,0.201,9.5,58.999,306.1,101.391,7.399,4.526,7.599,21.194,27.38,0.555,59.404,8.437,70.886,27.497,1.616,58.188,49.434,48.08,59.542,76.175,23.824,55.355,27.86,16.784,0.1,0.06,defender
3,gold-1,7,7.66E+16,0.74,47.0,0.42,18.666,50.249,353.5,26.859,11.48,4.799,3.416,15.235,22.113,0.899,63.486,11.71,59.071,38.234,2.694,54.233,49.431,54.984,48.639,81.858,18.141,44.118,31.754,24.126,0.16,0.02,ball_chaser
4,gold-1,7,e311993a419b4c78bd729a2119f29f81,0.533,32.232,0.097,29.732,45.619,363.3,65.08,9.836,2.701,47.734,63.009,4.555,0.656,59.943,8.758,58.429,39.011,2.559,47.68,59.845,52.669,54.823,63.612,36.387,42.526,29.889,27.584,0.08,0.06,playmaker
5,gold-1,7,d352f722a75643de903f409bd62a488e,0.391,16.666,0.076,34.166,20.999,274.8,21.404,10.002,2.903,10.262,27.689,14.243,0.294,57.395,4.851,70.379,27.593,2.027,53.919,49.242,41.941,61.208,70.873,29.126,51.686,32.176,16.137,0.079,0.138,playmaker
6,gold-1,7,7.66E+16,0.407,45.0,0.195,24.5,54.333,253.6,54.367,9.842,2.498,9.444,28.1,18.211,0.364,61.673,7.999,66.143,32.178,1.677,54.172,47.138,48.314,52.974,72.878,27.121,55.01,28.163,16.826,0.13,0.097,defender
7,gold-1,7,35bf521a991d4725bde8930ce3e52b9e,0.4,38.833,0.116,14.166,59.333,333.5,27.884,7.443,3.529,11.798,27.987,13.896,0.443,60.83,7.295,61.038,36.644,2.316,51.364,50.919,50.829,51.454,74.895,25.104,48.79,32.041,19.168,0.1,0.073,striker
8,gold-1,7,799fafb72ed7487185537389a745d2f2,0.599,61.166,0.1,4.0,57.619,299.9,42.172,8.53,3.02,13.423,30.97,13.868,0.579,58.282,5.867,65.699,31.867,2.433,51.212,49.98,49.466,51.725,76.258,23.741,49.454,29.843,20.701,0.093,0.086,striker
9,gold-1,7,3b3085d10e504c3482af580b3c44e5da,0.515,45.833,0.108,13.333,50.166,277.0,45.935,8.968,3.171,10.54,27.212,16.274,0.502,60.391,7.758,66.619,32.033,1.346,51.228,52.116,47.262,56.06,69.761,30.238,46.524,30.767,22.707,0.15,0.157,enforcer
10,gold-1,7,e10c9efdaa7c441eb2762b5e4daf56aa,0.622,50.0,0.118,23.611,32.38,362.65,67.153,7.614,3.66,14.506,26.911,16.536,0.518,58.989,8.598,61.373,36.168,2.457,51.459,50.449,50.551,51.341,75.716,24.283,51.134,29.264,19.6,0.063,0.102,playmaker
11,gold-1,7,***************,0.686,52.0,0.233,28.166,54.333,383.8,64.627,9.82,4.033,11.289,27.832,14.22,0.536,64.869,12.608,59.061,37.589,3.349,49.564,50.864,50.022,50.414,71.656,28.343,48.708,31.439,19.852,0.15,0.174,freestyler
12,gold-1,7,755a8bbc96424b899fc38b5d6212b10f,0.503,59.444,0.173,15.185,74.166,333.4,38.686,9.561,3.681,10.241,29.237,15.229,0.353,60.191,8.229,60.937,36.978,2.083,44.553,55.589,58.491,41.639,73.682,26.317,47.257,32.318,20.423,0.1,0.116,striker
13,gold-1,7,c6cb0d58be3a46f48189c13ad9101543,0.886,53.0,0.313,27.0,41.666,422.9,34.355,12.34,3.582,20.74,43.812,7.489,0.513,62.069,9.963,53.41,40.979,5.61,51.839,48.294,51.673,48.425,76.395,23.604,42.488,34.487,23.023,0.237,0.102,freestyler
14,gold-1,7,b36e835532454eb39ad82ae3c0c3fdb2,0.735,57.5,0.275,27.5,51.666,315.2,41.286,8.716,3.533,10.92,29.089,14.848,0.596,56.943,7.455,66.105,32.364,1.529,60.783,54.6,56.269,59.097,77.665,22.334,53.977,27.248,18.773,0.0,0.1,defender
15,gold-1,7,469f9b12d6744668b712836a89268dc0,0.515,64.682,0.155,16.666,70.5,384.0,109.917,11.785,3.993,19.331,38.834,9.58,0.6,59.073,9.332,71.82,26.919,1.26,51.575,53.838,49.039,56.374,66.785,33.214,50.125,27.136,22.738,0.12,0.04,striker
16,gold-1,7,0fee3933c45d44d49d8e936db8558d09,0.268,25.833,0.176,28.333,30.0,208.4,43.315,7.906,2.458,3.386,14.389,15.064,0.456,58.4,6.766,65.839,30.963,3.196,59.269,42.19,46.568,54.887,73.444,26.555,48.837,30.418,20.743,0.096,0.12,defender
17,gold-1,7,ed8b5f8d233d4a18a98e21eae6582f74,0.277,36.666,0.08,31.666,41.666,191.9,11.16,8.657,1.952,3.951,14.607,18.994,0.432,52.739,3.491,77.713,21.264,1.021,55.515,47.11,45.808,56.795,72.91,27.089,51.649,32.581,15.768,0.06,0.04,playmaker
18,gold-1,7,75f3455f2cae4d6ba27e4b0bfe80e34f,0.763,63.756,0.243,15.476,58.666,319.7,48.137,8.195,3.595,11.041,33.349,12.189,0.477,60.213,8.008,57.779,40.206,2.014,49.038,54.696,57.817,45.833,69.204,30.795,48.908,27.938,23.152,0.04,0.1,striker
19,gold-1,7,a40d3d3fbc5242149ffdcd149659a205,0.616,56.666,0.02,7.5,55.833,312.6,21.39,8.734,3.06,17.802,37.624,7.709,0.702,59.23,6.766,55.098,42.479,2.421,32.927,66.847,60.519,39.249,67.896,32.103,39.821,30.201,29.977,0.06,0.117,ball_chaser
20,gold-1,7,04e614cdcaa6449b966cf22f24703c59,0.714,58.333,0.178,20.0,59.499,206.9,31.355,8.231,1.649,18.208,40.506,11.054,0.26,54.373,4.099,61.569,37.095,1.335,57.204,52.819,51.718,58.268,72.689,27.31,47.201,28.781,24.016,0.0,0.12,striker
21,gold-1,7,e25db38763824ea2adb1b0462fe142db,0.78,75.925,0.19,6.481,54.023,394.8,90.493,7.747,4.87,11.395,29.805,15.979,0.74,61.108,7.832,65.299,32.709,1.991,47.156,55.87,54.427,48.572,70.292,29.707,45.27,30.534,24.195,0.12,0.032,striker
22,gold-1,7,e088b40969074c72b4372d21e5d733f0,0.774,53.666,0.418,8.333,50.833,419.1,39.613,10.794,3.985,15.054,37.737,13.577,0.69,65.878,12.778,52.646,41.518,5.834,53.235,46.688,46.777,53.118,74.882,25.117,49.578,30.687,19.734,0.06,0.218,freestyler
23,gold-1,7,**********,0.725,58.333,0.27,21.666,38.333,368.6,67.733,9.922,4.084,11.845,31.92,11.499,0.676,64.513,12.466,60.054,36.263,3.681,50.33,50.597,52.979,47.94,73.436,26.563,48.673,30.81,20.516,0.132,0.13,freestyler
24,gold-1,7,aa9a804052b348968b8dee0e952b8fcd,0.857,59.119,0.072,13.428,49.916,350.2,30.385,8.2,4.249,10.279,27.022,18.308,1.042,63.956,11.083,50.006,44.397,5.596,45.787,55.727,58.895,42.574,68.26,31.739,44.582,29.844,25.572,0.187,0.224,enforcer
25,gold-1,7,c1d724c130d64daa86311e6debef33e3,0.479,37.5,0.059,23.333,47.222,199.7,25.826,7.483,2.295,4.995,17.406,15.556,0.335,54.408,3.25,69.668,29.115,1.215,54.355,45.724,41.181,58.938,70.586,29.413,46.427,31.471,22.101,0.073,0.1,defender
26,gold-1,7,f2f52fe28a2c49e18dbfaf7d7bb428d0,0.554,52.166,0.099,13.333,57.666,354.9,23.475,11.126,3.478,14.571,26.431,8.32,0.684,61.065,5.852,68.922,29.81,1.267,47.127,51.973,53.268,45.964,68.467,31.532,41.64,31.688,26.671,0.314,0.08,enforcer
27,gold-1,7,3fbf67fec959491195acb9a5263c80b5,0.709,47.833,0.199,19.0,41.499,339.9,42.689,8.092,3.148,17.107,34.758,10.589,0.586,60.621,8.45,56.63,40.171,3.197,52.697,46.783,45.667,53.76,74.14,25.859,47.127,30.221,22.651,0.174,0.075,freestyler
29,gold-1,7,5f20b0ed66834c39a023c07a391db71b,1.117,59.333,0.12,17.916,57.398,291.0,66.399,12.488,3.476,4.519,19.314,16.467,0.914,59.365,8.381,68.173,29.393,2.432,52.921,49.838,50.699,52.035,77.402,22.597,41.072,32.796,26.131,0.1,0.058,striker
30,gold-1,7,************,0.64,38.333,0.219,43.333,30.666,331.6,49.96,9.259,3.48,9.173,27.417,11.464,0.48,62.334,10.0,62.064,35.24,2.694,47.87,52.704,50.626,49.984,72.527,27.472,45.602,32.355,22.041,0.12,0.16,playmaker
31,gold-2,8,7.66E+16,0.681,61.0,0.201,9.5,58.999,306.1,101.391,7.399,4.526,7.599,21.194,27.38,0.555,59.404,8.437,70.886,27.497,1.616,58.188,49.434,48.08,59.542,76.175,23.824,55.355,27.86,16.784,0.1,0.06,defender
32,gold-2,8,7.66E+16,0.74,47.0,0.42,18.666,50.249,353.5,26.859,11.48,4.799,3.416,15.235,22.113,0.899,63.486,11.71,59.071,38.234,2.694,54.233,49.431,54.984,48.639,81.858,18.141,44.118,31.754,24.126,0.16,0.02,ball_chaser
33,gold-2,8,7.66E+16,0.703,46.111,0.151,35.462,41.833,284.1,42.787,10.288,2.871,10.34,30.407,11.723,0.53,58.491,6.526,73.596,25.198,1.204,48.53,53.695,56.466,45.76,71.609,28.39,44.745,30.759,24.495,0.188,0.13,playmaker
35,gold-2,8,799fafb72ed7487185537389a745d2f2,0.599,61.166,0.1,4.0,57.619,299.9,42.172,8.53,3.02,13.423,30.97,13.868,0.579,58.282,5.867,65.699,31.867,2.433,51.212,49.98,49.466,51.725,76.258,23.741,49.454,29.843,20.701,0.093,0.086,striker
36,gold-2,8,755a8bbc96424b899fc38b5d6212b10f,0.503,59.444,0.173,15.185,74.166,333.4,38.686,9.561,3.681,10.241,29.237,15.229,0.353,60.191,8.229,60.937,36.978,2.083,44.553,55.589,58.491,41.639,73.682,26.317,47.257,32.318,20.423,0.1,0.116,striker
37,gold-2,8,ab0cddb9998c4b579b2c91d0510cbfb9,0.636,40.595,0.154,13.928,53.869,267.6,16.674,15.477,1.99,11.676,32.476,6.535,0.65,60.53,5.37,60.394,38.362,1.243,51.648,49.61,43.244,57.977,71.241,28.758,45.785,30.869,23.345,0.137,0.092,enforcer
38,gold-2,8,6991ed8cc0c94fd4b8db32530d6e5f7e,0.514,55.166,0.193,7.0,56.666,442.9,60.781,8.189,4.528,23.181,41.009,9.762,0.981,64.756,11.892,54.933,41.999,3.067,42.778,59.697,56.753,45.66,63.611,36.388,47.034,27.266,25.698,0.388,0.12,enforcer
39,gold-2,8,75f3455f2cae4d6ba27e4b0bfe80e34f,0.763,63.756,0.243,15.476,58.666,319.7,48.137,8.195,3.595,11.041,33.349,12.189,0.477,60.213,8.008,57.779,40.206,2.014,49.038,54.696,57.817,45.833,69.204,30.795,48.908,27.938,23.152,0.04,0.1,striker
40,gold-2,8,7.66E+16,0.651,45.833,0.14,17.5,44.047,303.0,80.847,7.657,3.748,7.952,23.35,21.669,0.411,60.6,8.296,61.678,35.382,2.938,51.353,49.596,48.567,52.402,75.053,24.946,49.735,29.231,21.033,0.12,0.08,freestyler
41,gold-2,8,7.66E+16,0.407,45.0,0.195,24.5,54.333,253.6,54.367,9.842,2.498,9.444,28.1,18.211,0.364,61.673,7.999,66.143,32.178,1.677,54.172,47.138,48.314,52.974,72.878,27.121,55.01,28.163,16.826,0.13,0.097,defender
42,gold-2,8,d352f722a75643de903f409bd62a488e,0.391,16.666,0.076,34.166,20.999,274.8,21.404,10.002,2.903,10.262,27.689,14.243,0.294,57.395,4.851,70.379,27.593,2.027,53.919,49.242,41.941,61.208,70.873,29.126,51.686,32.176,16.137,0.079,0.138,playmaker
43,gold-2,8,f2f52fe28a2c49e18dbfaf7d7bb428d0,0.554,52.166,0.099,13.333,57.666,354.9,23.475,11.126,3.478,14.571,26.431,8.32,0.684,61.065,5.852,68.922,29.81,1.267,47.127,51.973,53.268,45.964,68.467,31.532,41.64,31.688,26.671,0.314,0.08,enforcer
44,gold-2,8,3fbf67fec959491195acb9a5263c80b5,0.709,47.833,0.199,19.0,41.499,339.9,42.689,8.092,3.148,17.107,34.758,10.589,0.586,60.621,8.45,56.63,40.171,3.197,52.697,46.783,45.667,53.76,74.14,25.859,47.127,30.221,22.651,0.174,0.075,freestyler
45,gold-2,8,c6cb0d58be3a46f48189c13ad9101543,0.886,53.0,0.313,27.0,41.666,422.9,34.355,12.34,3.582,20.74,43.812,7.489,0.513,62.069,9.963,53.41,40.979,5.61,51.839,48.294,51.673,48.425,76.395,23.604,42.488,34.487,23.023,0.237,0.102,freestyler
46,gold-2,8,437b645be50d476bba5abb5b610ce849,0.594,57.777,0.25,13.703,47.499,304.9,60.053,10.328,2.721,17.365,44.53,11.263,0.486,60.53,7.55,60.875,36.063,3.061,50.523,50.702,53.904,47.317,72.681,27.318,50.878,28.431,20.689,0.095,0.159,defender
47,gold-2,8,8d973b628a5f4cf2a94b8e2325606656,0.611,53.75,0.177,18.472,39.285,391.4,53.133,10.416,4.445,14.218,33.157,9.238,0.562,65.734,12.811,63.232,34.988,1.779,53.076,52.687,49.08,56.651,72.72,27.279,48.908,29.114,21.977,0.235,0.1,enforcer
48,gold-2,8,e7f863e094f1496d8de59c1889d246fc,0.844,66.619,0.077,8.19,56.547,315.0,89.498,10.504,3.065,14.534,39.977,9.415,0.707,61.456,8.192,63.549,34.126,2.323,48.516,51.655,53.401,46.72,69.853,30.146,43.145,30.322,26.531,0.172,0.114,enforcer
51,gold-2,8,*********,0.69,60.0,0.315,18.333,33.333,364.3,58.042,8.679,3.764,12.613,30.676,14.392,0.572,62.347,11.193,59.008,37.849,3.141,45.62,55.067,50.812,49.901,69.613,30.386,48.863,30.648,20.487,0.065,0.153,freestyler
52,gold-2,8,e25db38763824ea2adb1b0462fe142db,0.78,75.925,0.19,6.481,54.023,394.8,90.493,7.747,4.87,11.395,29.805,15.979,0.74,61.108,7.832,65.299,32.709,1.991,47.156,55.87,54.427,48.572,70.292,29.707,45.27,30.534,24.195,0.12,0.032,striker
53,gold-2,8,f85fdb3b8954443e90d87e3764712edc,0.618,51.296,0.193,18.333,51.666,210.7,51.04,10.211,1.935,8.467,25.355,13.143,0.345,54.699,4.583,75.337,23.532,1.129,62.513,39.196,44.546,57.169,78.839,21.16,50.287,29.898,19.813,0.12,0.099,defender
54,gold-2,8,9724a0e2bb2d40658606e5f9693e67fe,0.429,46.023,0.114,16.785,66.0,363.4,120.378,13.188,4.19,6.173,24.079,17.364,1.656,72.786,24.448,58.103,40.08,1.815,41.908,61.108,48.752,54.237,59.977,40.022,38.656,30.205,31.138,1.641,0.155,enforcer
56,gold-2,8,7.66E+16,0.541,38.928,0.15,16.0,55.166,417.4,92.709,11.468,3.581,18.309,39.791,6.787,0.758,60.53,9.044,63.558,34.201,2.239,51.687,47.727,40.538,58.904,69.89,30.109,45.405,33.532,21.061,0.312,0.15,enforcer
57,gold-2,8,a40d3d3fbc5242149ffdcd149659a205,0.616,56.666,0.02,7.5,55.833,312.6,21.39,8.734,3.06,17.802,37.624,7.709,0.702,59.23,6.766,55.098,42.479,2.421,32.927,66.847,60.519,39.249,67.896,32.103,39.821,30.201,29.977,0.06,0.117,ball_chaser
58,gold-2,8,e088b40969074c72b4372d21e5d733f0,0.774,53.666,0.418,8.333,50.833,419.1,39.613,10.794,3.985,15.054,37.737,13.577,0.69,65.878,12.778,52.646,41.518,5.834,53.235,46.688,46.777,53.118,74.882,25.117,49.578,30.687,19.734,0.06,0.218,freestyler
59,gold-2,8,5d4c231dcb1c40cf84975cd2eb44ca51,0.982,69.0,0.201,15.5,57.952,330.2,31.304,9.725,3.21,6.884,39.379,9.989,0.513,61.782,7.61,58.653,38.81,2.535,43.428,58.756,55.769,46.405,73.661,26.338,48.304,29.576,22.119,0.013,0.06,striker
60,gold-2,8,5b297cba01df4ed590448459b3d8ae47,0.922,74.75,0.518,12.0,42.724,390.1,28.235,7.269,4.754,9.514,22.309,22.124,0.991,60.386,10.838,55.368,38.28,6.351,54.02,45.742,50.964,48.793,75.252,24.747,47.033,29.294,23.671,0.04,0.121,freestyler
61,gold-3,9,ab0cddb9998c4b579b2c91d0510cbfb9,0.636,40.595,0.154,13.928,53.869,267.6,16.674,15.477,1.99,11.676,32.476,6.535,0.65,60.53,5.37,60.394,38.362,1.243,51.648,49.61,43.244,57.977,71.241,28.758,45.785,30.869,23.345,0.137,0.092,enforcer
62,gold-3,9,7.66E+16,0.651,45.833,0.14,17.5,44.047,303.0,80.847,7.657,3.748,7.952,23.35,21.669,0.411,60.6,8.296,61.678,35.382,2.938,51.353,49.596,48.567,52.402,75.053,24.946,49.735,29.231,21.033,0.12,0.08,freestyler
63,gold-3,9,3fbf67fec959491195acb9a5263c80b5,0.709,47.833,0.199,19.0,41.499,339.9,42.689,8.092,3.148,17.107,34.758,10.589,0.586,60.621,8.45,56.63,40.171,3.197,52.697,46.783,45.667,53.76,74.14,25.859,47.127,30.221,22.651,0.174,0.075,freestyler
64,gold-3,9,f2f52fe28a2c49e18dbfaf7d7bb428d0,0.554,52.166,0.099,13.333,57.666,354.9,23.475,11.126,3.478,14.571,26.431,8.32,0.684,61.065,5.852,68.922,29.81,1.267,47.127,51.973,53.268,45.964,68.467,31.532,41.64,31.688,26.671,0.314,0.08,enforcer
65,gold-3,9,7.66E+16,0.74,47.0,0.42,18.666,50.249,353.5,26.859,11.48,4.799,3.416,15.235,22.113,0.899,63.486,11.71,59.071,38.234,2.694,54.233,49.431,54.984,48.639,81.858,18.141,44.118,31.754,24.126,0.16,0.02,ball_chaser
66,gold-3,9,437b645be50d476bba5abb5b610ce849,0.594,57.777,0.25,13.703,47.499,304.9,60.053,10.328,2.721,17.365,44.53,11.263,0.486,60.53,7.55,60.875,36.063,3.061,50.523,50.702,53.904,47.317,72.681,27.318,50.878,28.431,20.689,0.095,0.159,freestyler
67,gold-3,9,e10e52d354e04f498330f585d2235067,0.6,39.583,0.14,27.083,28.0,253.8,8.379,11.22,2.38,5.792,26.896,11.302,0.46,57.113,5.564,65.618,33.361,1.02,53.484,53.771,50.824,56.428,72.232,27.767,45.706,31.423,22.87,0.06,0.12,playmaker
69,gold-3,9,06d976caff010900,0.199,7.222,0.1,28.055,14.0,348.9,75.16,7.899,3.38,14.773,31.398,12.438,0.319,63.104,9.114,65.245,33.403,1.351,48.569,51.796,42.012,58.354,69.211,30.788,45.322,31.157,23.519,0.06,0.06,playmaker
70,gold-3,9,9724a0e2bb2d40658606e5f9693e67fe,0.429,46.023,0.114,16.785,66.0,363.4,120.378,13.188,4.19,6.173,24.079,17.364,1.656,72.786,24.448,58.103,40.08,1.815,41.908,61.108,48.752,54.237,59.977,40.022,38.656,30.205,31.138,1.641,0.155,enforcer
71,gold-3,9,755a8bbc96424b899fc38b5d6212b10f,0.503,59.444,0.173,15.185,74.166,333.4,38.686,9.561,3.681,10.241,29.237,15.229,0.353,60.191,8.229,60.937,36.978,2.083,44.553,55.589,58.491,41.639,73.682,26.317,47.257,32.318,20.423,0.1,0.116,ball_chaser
72,gold-3,9,75f3455f2cae4d6ba27e4b0bfe80e34f,0.763,63.756,0.243,15.476,58.666,319.7,48.137,8.195,3.595,11.041,33.349,12.189,0.477,60.213,8.008,57.779,40.206,2.014,49.038,54.696,57.817,45.833,69.204,30.795,48.908,27.938,23.152,0.04,0.1,striker
73,gold-3,9,7.66E+16,0.681,61.0,0.201,9.5,58.999,306.1,101.391,7.399,4.526,7.599,21.194,27.38,0.555,59.404,8.437,70.886,27.497,1.616,58.188,49.434,48.08,59.542,76.175,23.824,55.355,27.86,16.784,0.1,0.06,defender
74,gold-3,9,7.66E+16,0.58,34.259,0.24,25.925,29.666,237.0,34.88,6.8,3.22,6.816,17.757,18.99,0.82,58.073,6.367,62.512,36.072,1.415,53.992,49.326,43.842,59.446,70.952,29.047,56.928,25.885,17.185,0.1,0.1,defender
75,gold-3,9,e89723dfef224707a650d2d95a95fc6e,0.537,35.185,0.18,31.481,17.333,280.0,36.529,7.78,2.841,16.035,32.439,17.483,0.555,56.395,4.368,71.495,27.526,0.977,49.23,51.317,55.608,44.939,73.208,26.791,45.075,32.47,22.454,0.077,0.12,playmaker
76,gold-3,9,6a7496974d574a7a82d722ff6da63e29,0.564,56.166,0.279,2.5,67.666,414.2,46.631,8.38,4.205,13.332,31.312,11.917,0.824,61.747,9.477,61.829,36.683,1.487,51.672,47.878,45.079,54.472,73.408,26.591,45.614,28.263,26.122,0.369,0.114,enforcer
77,gold-3,9,29e764885c3647db8cafcd29fdeebfec,0.808,73.999,0.132,8.666,63.666,323.5,20.731,10.725,2.69,20.405,42.404,7.031,0.66,60.547,7.763,57.784,39.914,2.3,38.365,62.297,55.725,44.891,68.941,31.058,42.859,29.916,27.223,0.017,0.116,striker
78,gold-3,9,15a1bd239f9a40189cc48e52d6b5578e,0.779,48.0,0.172,28.444,46.904,250.6,12.26,11.022,1.781,13.988,38.518,7.458,0.499,59.221,5.711,64.102,33.454,2.443,50.352,50.76,49.732,51.341,74.932,25.067,44.452,29.936,25.61,0.077,0.137,playmaker
79,gold-3,9,f85fdb3b8954443e90d87e3764712edc,0.618,51.296,0.193,18.333,51.666,210.7,51.04,10.211,1.935,8.467,25.355,13.143,0.345,54.699,4.583,75.337,23.532,1.129,62.513,39.196,44.546,57.169,78.839,21.16,50.287,29.898,19.813,0.12,0.099,defender
80,gold-3,9,daa369b6ab8b48db937ab7104868349b,0.611,51.833,0.347,22.0,55.333,296.7,40.068,11.078,2.853,9.165,26.644,7.48,0.369,61.469,9.367,64.653,34.387,0.958,53.949,48.45,48.827,53.49,77.791,22.208,48.623,29.279,22.096,0.06,0.213,defender
81,gold-3,9,a71f2169fa010900,0.644,48.166,0.252,23.666,53.047,347.8,63.012,8.688,3.481,13.813,28.646,9.602,0.618,60.308,10.701,65.902,32.651,1.445,49.682,52.523,52.646,49.64,75.915,24.084,46.456,31.181,22.362,0.057,0.178,playmaker
82,gold-3,9,083d5fc896ac47e285c63361b34f5e60,0.431,39.5,0.153,10.0,58.333,281.2,36.842,12.556,2.351,13.861,35.614,10.6,0.346,58.782,5.722,67.8,30.673,1.525,49.862,49.502,46.527,52.826,72.777,27.222,45.46,33.728,20.81,0.278,0.04,enforcer
83,gold-3,9,7.66E+16,0.467,35.333,0.154,24.0,40.999,167.5,17.148,9.684,1.389,7.547,26.738,12.016,0.197,54.652,2.46,69.716,29.131,1.152,52.666,49.409,48.317,53.764,73.418,26.581,49.646,32.572,17.781,0.06,0.119,playmaker
84,gold-3,9,c6cb0d58be3a46f48189c13ad9101543,0.886,53.0,0.313,27.0,41.666,422.9,34.355,12.34,3.582,20.74,43.812,7.489,0.513,62.069,9.963,53.41,40.979,5.61,51.839,48.294,51.673,48.425,76.395,23.604,42.488,34.487,23.023,0.237,0.102,freestyler
85,gold-3,9,11eb40398bc243ab9a0e513ac453afd7,0.561,55.0,0.247,23.333,64.166,320.3,63.614,7.045,3.88,9.935,25.51,17.01,0.385,60.4,7.017,69.601,28.473,1.924,55.654,46.114,44.633,57.116,72.546,27.453,53.959,28.098,17.942,0.196,0.213,defender
87,gold-3,9,a74490cf873248a88f7678c540a848ee,0.669,48.333,0.14,10.0,45.999,224.0,59.263,8.798,2.528,9.167,27.564,12.899,0.613,58.221,5.739,66.565,31.793,1.64,46.684,53.476,51.87,48.298,70.933,29.066,42.533,32.955,24.511,0.136,0.07,enforcer
88,gold-3,9,7.66E+16,0.598,33.0,0.257,21.333,37.999,272.3,47.635,11.828,2.827,7.255,25.827,15.34,0.608,62.839,7.364,65.877,31.538,2.584,57.201,51.573,52.772,55.962,72.887,27.112,47.961,31.898,20.14,0.136,0.096,defender
90,gold-3,9,7.66E+16,0.949,65.0,0.249,14.333,43.321,313.1,38.644,9.313,3.683,12.312,29.474,13.178,0.52,55.713,5.569,63.262,34.885,1.852,48.748,54.32,54.509,48.508,73.358,26.641,48.295,28.257,23.447,0.073,0.14,striker
92,platinum-1,10,7.66E+16,0.74,47.0,0.42,18.666,50.249,353.5,26.859,11.48,4.799,3.416,15.235,22.113,0.899,63.486,11.71,59.071,38.234,2.694,54.233,49.431,54.984,48.639,81.858,18.141,44.118,31.754,24.126,0.16,0.02,ball_chaser
93,platinum-1,10,7.66E+16,0.69,32.0,0.27,25.416,27.833,275.4,22.245,10.312,2.915,7.331,22.826,17.207,0.586,60.165,10.013,61.887,35.851,2.26,53.496,46.595,43.59,56.475,76.49,23.509,46.054,31.17,22.775,0.14,0.08,playmaker
94,platinum-1,10,e89723dfef224707a650d2d95a95fc6e,0.537,35.185,0.18,31.481,17.333,280.0,36.529,7.78,2.841,16.035,32.439,17.483,0.555,56.395,4.368,71.495,27.526,0.977,49.23,51.317,55.608,44.939,73.208,26.791,45.075,32.47,22.454,0.077,0.12,playmaker
95,platinum-1,10,2fca2b89202f458498a18a2bf85f0345,0.563,47.5,0.193,13.333,46.5,290.8,41.039,8.886,2.718,8.808,34.079,10.349,0.635,61.295,8.824,66.264,32.739,0.996,43.251,57.674,54.067,46.87,70.536,29.463,43.471,31.338,25.189,0.093,0.255,ball_chaser
96,platinum-1,10,e982c05d00f649368e45165cfd3a566e,0.383,52.5,0.357,25.0,75.833,237.0,19.207,10.031,2.029,11.56,32.29,12.616,0.208,58.095,4.998,64.43,34.657,0.912,59.338,42.763,46.303,55.786,78.147,21.852,50.973,29.508,19.518,0.02,0.183,defender
98,platinum-1,10,c34360d59ff440d4b0429f1d91e54e8a,0.317,25.166,0.218,24.5,57.0,198.9,27.042,10.963,1.513,12.581,34.653,7.883,0.253,52.917,4.316,68.191,31.275,0.533,59.672,40.824,40.014,60.537,77.55,22.449,50.982,29.175,19.842,0.02,0.036,defender
100,platinum-1,10,099d7b8f8c264ec696beac310db17092,0.447,26.0,0.197,37.666,44.666,372.3,78.086,8.406,3.943,14.096,35.349,13.227,0.429,57.93,7.265,71.751,27.115,1.132,62.743,37.393,43.983,56.2,79.225,20.774,53.179,28.366,18.454,0.1,0.173,defender
102,platinum-1,10,9724a0e2bb2d40658606e5f9693e67fe,0.429,46.023,0.114,16.785,66.0,363.4,120.378,13.188,4.19,6.173,24.079,17.364,1.656,72.786,24.448,58.103,40.08,1.815,41.908,61.108,48.752,54.237,59.977,40.022,38.656,30.205,31.138,1.641,0.155,enforcer
103,platinum-1,10,7.66E+16,0.598,33.0,0.257,21.333,37.999,272.3,47.635,11.828,2.827,7.255,25.827,15.34,0.608,62.839,7.364,65.877,31.538,2.584,57.201,51.573,52.772,55.962,72.887,27.112,47.961,31.898,20.14,0.136,0.096,defender
104,platinum-1,10,544c679bfe010900,0.724,38.38,0.08,50.357,35.238,341.5,70.501,8.727,3.016,20.326,47.41,6.802,0.484,60.6,7.873,63.684,34.369,1.946,43.345,56.387,52.822,46.933,65.465,34.534,40.572,28.852,30.574,0.199,0.177,enforcer
105,platinum-1,10,7.66E+16,0.724,61.619,0.232,24.357,53.976,293.1,35.951,10.658,3.467,8.34,25.532,14.845,0.722,60.573,7.049,67.074,31.351,1.573,57.427,43.308,46.973,53.749,73.489,26.51,45.236,29.06,25.703,0.1,0.135,striker
